Species	TF_ID	Gene_ID_v0.4	Gene_ID	symbol
Triticum_aestivum	Traes_2BL_304012B04.1	Traes_2BL_304012B04	TraesCS2B01G485400	NA
Triticum_aestivum	Traes_2BL_3A3353970.1	Traes_2BL_3A3353970	TraesCS2B01G485200	NA
Triticum_aestivum	Traes_2BL_593E1CCC2.1	Traes_2BL_593E1CCC2	TraesCS2B01G434300	NA
Triticum_aestivum	Traes_2BL_5BA37F95E.1	Traes_2BL_5BA37F95E	TraesCS2B01G531100	NA
Triticum_aestivum	Traes_2BL_5DC21F3CD.1	Traes_2BL_5DC21F3CD	TraesCS2B01G305500	NA
Triticum_aestivum	Traes_2BL_5EFA85F52.1	Traes_2BL_5EFA85F52	TraesCS2B01G390800	NA
Triticum_aestivum	Traes_2BL_859E9B1DA.2	Traes_2BL_859E9B1DA	TraesCS2B01G436100	NA
Triticum_aestivum	Traes_2BL_970693C1F.1	Traes_2BL_970693C1F	TraesCS2B01G305500	NA
Triticum_aestivum	Traes_2BL_984787AC0.1	Traes_2BL_984787AC0	TraesCS2B01G434200	NA
Triticum_aestivum	Traes_2BL_9CD6E043A.2	Traes_2BL_9CD6E043A	TraesCS2B01G327700	NA
Triticum_aestivum	Traes_2BL_B397F2CE3.1	Traes_2BL_B397F2CE3	TraesCS2B01G529200	NA
Triticum_aestivum	Traes_2BL_CF47A74CC.2	Traes_2BL_CF47A74CC	TraesCS2B01G436300	NA
Triticum_aestivum	Traes_2BL_E5F50498D.1	Traes_2BL_E5F50498D	TraesCS2B01G304800	NA
Triticum_aestivum	Traes_2BL_E7871AFBA.1	Traes_2BL_E7871AFBA	TraesCS2B01G305500	NA
Triticum_aestivum	Traes_2BL_FC0F8A3DC.1	Traes_2BL_FC0F8A3DC	TraesCS2B01G434100	NA
Triticum_aestivum	Traes_2BS_0EE99D4A6.1	Traes_2BS_0EE99D4A6	TraesCS2B01G053900	NA
Triticum_aestivum	Traes_2BS_5E7287209.1	Traes_2BS_5E7287209	TraesCS2B01G127800	NA
Triticum_aestivum	Traes_2BS_B1A73C7A8.1	Traes_2BS_B1A73C7A8	TraesCS2B01G221700	NA
Triticum_aestivum	Traes_2DL_2536A1C8C.2	Traes_2DL_2536A1C8C	TraesCS2D01G286300	NA
Triticum_aestivum	Traes_2DL_81E326F1A.2	Traes_2DL_81E326F1A	TraesCS2D01G414500	NA
Triticum_aestivum	Traes_2DL_A336122501.1	Traes_2DL_A336122501	TraesCS2D01G412200	NA
Triticum_aestivum	Traes_2DL_B32203C91.1	Traes_2DL_B32203C91	TraesCS2D01G615800LC	NA
Triticum_aestivum	Traes_2DL_CB03F0D2A.1	Traes_2DL_CB03F0D2A	TraesCS2D01G503900	NA
Triticum_aestivum	Traes_2DL_D2EA554EA.1	Traes_2DL_D2EA554EA	TraesCS2D01G412300	NA
Triticum_aestivum	Traes_2DS_9698ADBC2.1	Traes_2DS_9698ADBC2	TraesCS2D01G040200	NA
Triticum_aestivum	Traes_2DS_A6A088AFC.1	Traes_2DS_A6A088AFC	TraesCS2D01G039800	NA
Triticum_aestivum	Traes_2DS_D2EF60FE1.1	Traes_2DS_D2EF60FE1	TraesCS2D01G110000	NA
Triticum_aestivum	Traes_3AL_7ECC5258D.1	Traes_3AL_7ECC5258D	TraesCS3A01G395500	NA
Triticum_aestivum	Traes_3AS_62742A0471.1	Traes_3AS_62742A0471	TraesCS3A01G099200	NA
Triticum_aestivum	Traes_3DL_83B339561.1	Traes_3DL_83B339561	TraesCS3D01G389100	NA
Triticum_aestivum	Traes_3DS_70F9BD124.1	Traes_3DS_70F9BD124	TraesCS3D01G099500	NA
Triticum_aestivum	Traes_4AL_1A0E673DC.1	Traes_4AL_1A0E673DC	TraesCS4A01G412200	NA
Triticum_aestivum	Traes_4AL_5E86DF14B.1	Traes_4AL_5E86DF14B	TraesCS4A01G259200	NA
Triticum_aestivum	Traes_4AL_D2D7703821.2	Traes_4AL_D2D7703821	TraesCS4A01G227400	NA
Triticum_aestivum	Traes_4AL_F18648C49.1	Traes_4AL_F18648C49	TraesCS4A01G314600	NA
Triticum_aestivum	Traes_4AS_094442636.2	Traes_4AS_094442636	TraesCS4A01G005600	NA
Triticum_aestivum	Traes_4AS_0D75149B5.1	Traes_4AS_0D75149B5	TraesCS4A01G013600	NA
Triticum_aestivum	Traes_4AS_18663793B.1	Traes_4AS_18663793B	TraesCS4A01G088400	NA
Triticum_aestivum	Traes_4AS_1E79E1072.1	Traes_4AS_1E79E1072	TraesCS4A01G035400	NA
Triticum_aestivum	Traes_4AS_8A64DBE8E.1	Traes_4AS_8A64DBE8E	TraesCS4A01G005500	NA
Triticum_aestivum	Traes_4AS_9450AD3F4.1	Traes_4AS_9450AD3F4	TraesCS4A01G001300	NA
Triticum_aestivum	Traes_4AS_A1A963CC4.1	Traes_4AS_A1A963CC4	TraesCS4A01G123800	NA
Triticum_aestivum	Traes_4AS_FA4BBDBF9.2	Traes_4AS_FA4BBDBF9	TraesCS4A01G001400	NA
Triticum_aestivum	Traes_4BL_21E038CCB.1	Traes_4BL_21E038CCB	TraesCS4B01G180600	NA
Triticum_aestivum	Traes_4BL_39AE2989D.1	Traes_4BL_39AE2989D	TraesCS4B01G312400	NA
Triticum_aestivum	Traes_4BL_5B2AF2556.1	Traes_4BL_5B2AF2556	TraesCS4B01G325700	NA
Triticum_aestivum	Traes_4BL_71E35BBC1.1	Traes_4BL_71E35BBC1	TraesCS4B01G268100	NA
Triticum_aestivum	Traes_4BL_762F09E09.1	Traes_4BL_762F09E09	TraesCS4B01G215800	NA
Triticum_aestivum	Traes_4BL_7EC2BFC7B.1	Traes_4BL_7EC2BFC7B	TraesCS4B01G299700	NA
Triticum_aestivum	Traes_4BS_180379032.1	Traes_4BS_180379032	TraesCS4B01G001900	NA
Triticum_aestivum	Traes_4BS_591F7718A.1	Traes_4BS_591F7718A	TraesCS4B01G062700LC	NA
Triticum_aestivum	Traes_4BS_DD5E68382.1	Traes_4BS_DD5E68382	TraesCS4B01G088900	NA
Triticum_aestivum	Traes_4DL_A739DE8B2.1	Traes_4DL_A739DE8B2	TraesCS4D01G182100	NA
Triticum_aestivum	Traes_4DL_CB92B5ABB.1	Traes_4DL_CB92B5ABB	TraesCS4D01G315000	NA
Triticum_aestivum	Traes_4DL_D96E9236F.1	Traes_4DL_D96E9236F	TraesCS4D01G298400	NA
Triticum_aestivum	Traes_4DL_FB8B5AAEB.2	Traes_4DL_FB8B5AAEB	TraesCS4D01G216300	NA
Triticum_aestivum	Traes_4DL_FE7B7E018.1	Traes_4DL_FE7B7E018	TraesCS4D01G322600	NA
Triticum_aestivum	Traes_4DS_97AC77E13.1	Traes_4DS_97AC77E13	TraesCS4D01G087000	NA
Triticum_aestivum	Traes_4DS_9C01B536B.1	Traes_4DS_9C01B536B	TraesCS4D01G000500LC	NA
Triticum_aestivum	Traes_4DS_AB2BEFAB3.1	Traes_4DS_AB2BEFAB3	TraesCS4D01G001200	NA
Triticum_aestivum	Traes_5AL_14D9A9844.2	Traes_5AL_14D9A9844	TraesCS5A01G215900	NA
Triticum_aestivum	Traes_5AL_27FB6BB0C.2	Traes_5AL_27FB6BB0C	TraesCS5A01G180800	NA
Triticum_aestivum	Traes_5AL_E9FE08F07.1	Traes_5AL_E9FE08F07	TraesCS5A01G221600	NA
Triticum_aestivum	Traes_5BL_027509D0D.1	Traes_5BL_027509D0D	TraesCS5B01G312800	NA
Triticum_aestivum	Traes_5BL_0C3609EF0.2	Traes_5BL_0C3609EF0	TraesCS5B01G312700	NA
Triticum_aestivum	Traes_5BL_199A847E4.1	Traes_5BL_199A847E4	TraesCS5B01G311400	NA
Triticum_aestivum	Traes_5BL_310D4BA71.1	Traes_5BL_310D4BA71	TraesCS5B01G391100	NA
Triticum_aestivum	Traes_5BL_4D65B66E2.1	Traes_5BL_4D65B66E2	TraesCS5B01G193200	NA
Triticum_aestivum	Traes_5BL_4E044468C.1	Traes_5BL_4E044468C	TraesCS5B01G308400	NA
Triticum_aestivum	Traes_5BL_5299B6B33.1	Traes_5BL_5299B6B33	TraesCS5B01G312300	NA
Triticum_aestivum	Traes_5BL_60510E4A7.1	Traes_5BL_60510E4A7	TraesCS5B01G311900	NA
Triticum_aestivum	Traes_5BL_60FC12DA6.2	Traes_5BL_60FC12DA6	TraesCS5B01G118200	NA
Triticum_aestivum	Traes_5BL_63E444E80.2	Traes_5BL_63E444E80	TraesCS5B01G178600	NA
Triticum_aestivum	Traes_5BL_6647931E2.1	Traes_5BL_6647931E2	TraesCS5B01G312900	NA
Triticum_aestivum	Traes_5BL_7F0FD1538.2	Traes_5BL_7F0FD1538	TraesCS5B01G344200	NA
Triticum_aestivum	Traes_5BL_7F84602F3.1	Traes_5BL_7F84602F3	TraesCS5B01G214400	NA
Triticum_aestivum	Traes_5BL_8D6C8E27F.1	Traes_5BL_8D6C8E27F	TraesCS5B01G311700	NA
Triticum_aestivum	Traes_5BL_98D063967.2	Traes_5BL_98D063967	TraesCS5B01G315500	NA
Triticum_aestivum	Traes_5BL_B6A784025.1	Traes_5BL_B6A784025	TraesCS5B01G311300	NA
Triticum_aestivum	Traes_5BL_B795CE108.2	Traes_5BL_B795CE108	TraesCS5B01G312000	NA
Triticum_aestivum	Traes_5BL_C94A0F1D4.1	Traes_5BL_C94A0F1D4	TraesCS5B01G481300	NA
Triticum_aestivum	Traes_5BL_D16B19610.1	Traes_5BL_D16B19610	TraesCS5B01G313000	NA
Triticum_aestivum	Traes_5BL_F5D379AFC.1	Traes_5BL_F5D379AFC	TraesCS5B01G236900	NA
Triticum_aestivum	Traes_5BL_FBC7AF288.1	Traes_5BL_FBC7AF288	TraesCS5B01G565300	NA
Triticum_aestivum	Traes_5BS_80C46D9C4.2	Traes_5BS_80C46D9C4	TraesCS5B01G118200	NA
Triticum_aestivum	Traes_5DL_26F3B188A.2	Traes_5DL_26F3B188A	TraesCS5D01G223700	NA
Triticum_aestivum	Traes_5DL_41E3B1B23.1	Traes_5DL_41E3B1B23	TraesCS5D01G320800	NA
Triticum_aestivum	Traes_5DL_45B242D3E1.2	Traes_5DL_45B242D3E1	TraesCS5D01G318300	NA
Triticum_aestivum	Traes_5DL_53D8DF9CD.1	Traes_5DL_53D8DF9CD	TraesCS5D01G314400	NA
Triticum_aestivum	Traes_5DL_6003530B1.1	Traes_5DL_6003530B1	TraesCS5D01G314900	NA
Triticum_aestivum	Traes_5DL_62A4CE1CC.2	Traes_5DL_62A4CE1CC	TraesCS5D01G317400	NA
Triticum_aestivum	Traes_5DL_91AE6CA271.3	Traes_5DL_91AE6CA271	TraesCS5D01G318800	NA
Triticum_aestivum	Traes_5DL_96CF2E239.2	Traes_5DL_96CF2E239	TraesCS5D01G185300	NA
Triticum_aestivum	Traes_5DL_B49D156B7.1	Traes_5DL_B49D156B7	TraesCS5D01G229400	NA
Triticum_aestivum	Traes_5DL_BFA40F938.1	Traes_5DL_BFA40F938	TraesCS5D01G317800	NA
Triticum_aestivum	Traes_5DS_1BDB9837E.1	Traes_5DS_1BDB9837E	TraesCS5D01G083500	NA
Triticum_aestivum	Traes_6AL_13895C140.1	Traes_6AL_13895C140	TraesCS6A01G196500	NA
Triticum_aestivum	Traes_6AL_2CA7515B31.2	Traes_6AL_2CA7515B31	TraesCS6A01G319600	NA
Triticum_aestivum	Traes_6AL_3C182DED5.1	Traes_6AL_3C182DED5	TraesCS6A01G540400LC	NA
Triticum_aestivum	Traes_6AL_8C7AD9FA0.1	Traes_6AL_8C7AD9FA0	TraesCS6A01G251100	NA
Triticum_aestivum	Traes_6AL_9BE9CB5E8.1	Traes_6AL_9BE9CB5E8	TraesCS6A01G330500	NA
Triticum_aestivum	Traes_6AL_AFC0B56BD.1	Traes_6AL_AFC0B56BD	TraesCS6A01G319500	NA
Triticum_aestivum	Traes_6AL_DAA2D7F8A.1	Traes_6AL_DAA2D7F8A	TraesCS6A01G343300	NA
Triticum_aestivum	Traes_6AL_DFEC1189D.1	Traes_6AL_DFEC1189D	TraesCS6A01G208700	NA
Triticum_aestivum	Traes_6AL_DFEC1189D1.1	Traes_6AL_DFEC1189D1	TraesCS6A01G208700	NA
Triticum_aestivum	Traes_6AL_E6DAE246D.1	Traes_6AL_E6DAE246D	TraesCS6A01G340100	NA
Triticum_aestivum	Traes_6AS_84E7FEDB3.1	Traes_6AS_84E7FEDB3	TraesCS6A01G106500LC	NA
Triticum_aestivum	Traes_6AS_8E7166D79.1	Traes_6AS_8E7166D79	TraesCS6A01G181400	NA
Triticum_aestivum	Traes_6AS_A9D28899F.1	Traes_6AS_A9D28899F	TraesCS6A01G097500	NA
Triticum_aestivum	Traes_6BL_6AEADC565.2	Traes_6BL_6AEADC565	TraesCS6B01G375400	NA
Triticum_aestivum	Traes_6BL_A8D141E69.1	Traes_6BL_A8D141E69	TraesCS6B01G427100	NA
Triticum_aestivum	Traes_6BS_2291F7F98.1	Traes_6BS_2291F7F98	TraesCS6B01G126600	NA
Triticum_aestivum	Traes_6BS_4C945B9F1.1	Traes_6BS_4C945B9F1	TraesCS6B01G069200	NA
Triticum_aestivum	Traes_6DL_3019F176A.1	Traes_6DL_3019F176A	TraesCS6D01G336000LC	NA
Triticum_aestivum	Traes_6DL_31D678054.1	Traes_6DL_31D678054	TraesCS6D01G343800	NA
Triticum_aestivum	Traes_6DL_5CA0A526A.1	Traes_6DL_5CA0A526A	TraesCS6D01G192200	NA
Triticum_aestivum	Traes_6DL_7892214C8.1	Traes_6DL_7892214C8	TraesCS6D01G299100	NA
Triticum_aestivum	Traes_6DL_7B2EC9B84.1	Traes_6DL_7B2EC9B84	TraesCS6D01G299000	NA
Triticum_aestivum	Traes_6DL_901793D6D.2	Traes_6DL_901793D6D	TraesCS6D01G232700	NA
Triticum_aestivum	Traes_6DL_DD82BD107.2	Traes_6DL_DD82BD107	TraesCS6D01G324200	NA
Triticum_aestivum	Traes_6DL_FA861D610.2	Traes_6DL_FA861D610	TraesCS6D01G320700	NA
Triticum_aestivum	Traes_6DL_FD6D63D1A.1	Traes_6DL_FD6D63D1A	TraesCS6D01G237800	NA
Triticum_aestivum	Traes_6DL_FECA3FE13.1	Traes_6DL_FECA3FE13	TraesCS6D01G217800	NA
Triticum_aestivum	Traes_6DS_43372C0A6.2	Traes_6DS_43372C0A6	TraesCS6D01G179200	NA
Triticum_aestivum	Traes_6DS_E6A0BE6CD.1	Traes_6DS_E6A0BE6CD	TraesCS6D01G209000LC	NA
Triticum_aestivum	Traes_7AL_0D52C1D87.1	Traes_7AL_0D52C1D87	TraesCS7A01G292900	NA
Triticum_aestivum	Traes_7AL_C5F8733D0.3	Traes_7AL_C5F8733D0	TraesCS7A01G495800	NA
Triticum_aestivum	Traes_7AS_89D49F177.1	Traes_7AS_89D49F177	TraesCS7A01G145800	NA
Triticum_aestivum	Traes_7AS_D9A440FE2.1	Traes_7AS_D9A440FE2	TraesCS7A01G158000	NA
Triticum_aestivum	Traes_7BL_0712EF0CA.2	Traes_7BL_0712EF0CA	TraesCS7B01G186900	NA
Triticum_aestivum	Traes_7BL_9FED7F55E.1	Traes_7BL_9FED7F55E	TraesCS7B01G401400	NA
Triticum_aestivum	Traes_7BL_E5CC8C8E7.1	Traes_7BL_E5CC8C8E7	TraesCS7B01G278700	NA
Triticum_aestivum	Traes_7BL_EB1DCAB4B.1	Traes_7BL_EB1DCAB4B	TraesCS7B01G277800	NA
Triticum_aestivum	Traes_7BS_51188D64E.1	Traes_7BS_51188D64E	TraesCS7B01G048100	NA
Triticum_aestivum	Traes_7DL_538583735.1	Traes_7DL_538583735	TraesCS7D01G367500	NA
Triticum_aestivum	Traes_7DL_E1D7A51C8.1	Traes_7DL_E1D7A51C8	TraesCS7D01G372700	NA
Triticum_aestivum	Traes_7DL_FBE71A7AE.2	Traes_7DL_FBE71A7AE	TraesCS7D01G483200	NA
Triticum_aestivum	Traes_7DS_3570A0055.2	Traes_7DS_3570A0055	TraesCS7D01G158500	NA
Triticum_aestivum	Traes_7DS_433704E8E.1	Traes_7DS_433704E8E	TraesCS7D01G147100	NA
Triticum_aestivum	Traes_7DS_433704E8E1.1	Traes_7DS_433704E8E1	TraesCS7D01G147100	NA
Triticum_aestivum	Traes_2AL_39F789674.2	Traes_2AL_39F789674	TraesCS2A01G348900	NA
Triticum_aestivum	Traes_2AL_9959DBD0D.1	Traes_2AL_9959DBD0D	TraesCS2A01G388500	NA
Triticum_aestivum	Traes_2BL_9558C4E24.2	Traes_2BL_9558C4E24	TraesCS2B01G406600	NA
Triticum_aestivum	Traes_2BL_9A4B3C539.1	Traes_2BL_9A4B3C539	TraesCS2B01G367300	NA
Triticum_aestivum	Traes_2BL_F35AEBED4.1	Traes_2BL_F35AEBED4	TraesCS2B01G406600	NA
Triticum_aestivum	Traes_2DL_7D58E9850.1	Traes_2DL_7D58E9850	TraesCS2D01G386300	NA
Triticum_aestivum	Traes_5BL_FCF62F21B.1	Traes_5BL_FCF62F21B	TraesCS5B01G317700	NA
Triticum_aestivum	Traes_6AL_BF34EBCFA.2	Traes_6AL_BF34EBCFA	TraesCS6A01G286400	NA
Triticum_aestivum	Traes_6AL_D6BA531C1.1	Traes_6AL_D6BA531C1	TraesCS6A01G239300	NA
Triticum_aestivum	Traes_6AL_D6BA531C11.1	Traes_6AL_D6BA531C11	TraesCS6A01G239300	NA
Triticum_aestivum	Traes_6AS_94B61ADF8.1	Traes_6AS_94B61ADF8	TraesCS6A01G143900	NA
Triticum_aestivum	Traes_6BL_F5F82174B.2	Traes_6BL_F5F82174B	TraesCS6B01G319500	NA
Triticum_aestivum	Traes_6DL_18E00F8E4.1	Traes_6DL_18E00F8E4	TraesCS6D01G221700	NA
Triticum_aestivum	Traes_6DL_7E6CE0C8E.1	Traes_6DL_7E6CE0C8E	TraesCS6D01G199200	NA
Triticum_aestivum	Traes_6DS_086930130.1	Traes_6DS_086930130	TraesCS6D01G133100	NA
Triticum_aestivum	Traes_7BS_39A9F4AEC.2	Traes_7BS_39A9F4AEC	TraesCS7B01G125500	NA
Triticum_aestivum	Traes_5BL_DB6E9FDB9.2	Traes_5BL_DB6E9FDB9	TraesCS5B01G163500	NA
Triticum_aestivum	Traes_6BL_6ECA375B9.1	Traes_6BL_6ECA375B9	TraesCS6B01G315400	NA
Triticum_aestivum	Traes_6DL_6FAD063EE.2	Traes_6DL_6FAD063EE	TraesCS6D01G267100	NA
Triticum_aestivum	Traes_7AS_B2DC3787B.1	Traes_7AS_B2DC3787B	TraesCS7A01G218600	NA
Triticum_aestivum	Traes_7AS_F46AC277B.1	Traes_7AS_F46AC277B	TraesCS7A01G211300	NA
Triticum_aestivum	Traes_7DS_46E811D74.1	Traes_7DS_46E811D74	TraesCS7D01G261300LC	NA
Triticum_aestivum	Traes_7DS_9B463F375.2	Traes_7DS_9B463F375	TraesCS7D01G220300	NA
Triticum_aestivum	Traes_3AL_9D2735F60.1	Traes_3AL_9D2735F60	TraesCS3A01G391600	NA
Triticum_aestivum	Traes_3B_D9F27151E.1	Traes_3B_D9F27151E	TraesCS3B01G423600	NA
Triticum_aestivum	Traes_3DL_D82CA7827.1	Traes_3DL_D82CA7827	TraesCS3D01G384500	NA
Triticum_aestivum	Traes_4AS_6486B493A.1	Traes_4AS_6486B493A	TraesCS4A01G063100	NA
Triticum_aestivum	Traes_4BL_941E7DE4D.2	Traes_4BL_941E7DE4D	TraesCS4B01G240100	NA
Triticum_aestivum	Traes_4DL_2527CA8BF.2	Traes_4DL_2527CA8BF	TraesCS4D01G239900	NA
Triticum_aestivum	Traes_6AL_9C9D677D4.1	Traes_6AL_9C9D677D4	TraesCS6A01G359200	NA
Triticum_aestivum	Traes_6AS_A42E71A00.1	Traes_6AS_A42E71A00	TraesCS6A01G146200	NA
Triticum_aestivum	Traes_6BL_790C095EE.2	Traes_6BL_790C095EE	TraesCS6B01G392000	NA
Triticum_aestivum	Traes_6BS_B50BEBC7E.2	Traes_6BS_B50BEBC7E	TraesCS6B01G174400	NA
Triticum_aestivum	Traes_6DL_D1C9CE275.1	Traes_6DL_D1C9CE275	TraesCS6D01G342200	NA
Triticum_aestivum	Traes_6DS_EF4A57213.1	Traes_6DS_EF4A57213	TraesCS6D01G135500	NA
Triticum_aestivum	Traes_7AL_17EF1FF01.2	Traes_7AL_17EF1FF01	TraesCS7A01G502300	NA
Triticum_aestivum	Traes_7AS_1318B59D3.2	Traes_7AS_1318B59D3	TraesCS7A01G146700	NA
Triticum_aestivum	Traes_7AS_503B57D77.1	Traes_7AS_503B57D77	TraesCS7A01G146400	NA
Triticum_aestivum	Traes_7AS_DECB8080D.1	Traes_7AS_DECB8080D	TraesCS7B01G049000	NA
Triticum_aestivum	Traes_7BS_17C8D2707.1	Traes_7BS_17C8D2707	TraesCS7B01G049000	NA
Triticum_aestivum	Traes_7DL_3640B95AB.3	Traes_7DL_3640B95AB	TraesCS7D01G489600	NA
Triticum_aestivum	Traes_7DS_22DE624A5.1	Traes_7DS_22DE624A5	TraesCS7D01G148200	NA
Triticum_aestivum	Traes_7DS_327FBC2CA.2	Traes_7DS_327FBC2CA	TraesCS7D01G148000	NA
Triticum_aestivum	Traes_1AL_2CFFBD60E.2	Traes_1AL_2CFFBD60E	TraesCS1A01G305500	NA
Triticum_aestivum	Traes_1AL_2EDF05396.2	Traes_1AL_2EDF05396	TraesCS1A01G309200	NA
Triticum_aestivum	Traes_1AL_43D709979.1	Traes_1AL_43D709979	TraesCS1A01G586600LC	NA
Triticum_aestivum	Traes_1BL_8E8190A0F.1	Traes_1BL_8E8190A0F	TraesCS1B01G320000	NA
Triticum_aestivum	Traes_1BL_C0F4A948C.2	Traes_1BL_C0F4A948C	TraesCS1B01G316200	NA
Triticum_aestivum	Traes_1BL_E2629CBC1.1	Traes_1BL_E2629CBC1	TraesCS1B01G216600	NA
Triticum_aestivum	Traes_1DL_1141C575C.2	Traes_1DL_1141C575C	TraesCS1D01G308600	NA
Triticum_aestivum	Traes_1DL_7589A1385.1	Traes_1DL_7589A1385	TraesCS1D01G305200	NA
Triticum_aestivum	Traes_2AL_8D3A3687D.2	Traes_2AL_8D3A3687D	TraesCS2A01G441300	NA
Triticum_aestivum	Traes_2AL_92939B028.1	Traes_2AL_92939B028	TraesCS2A01G264800	NA
Triticum_aestivum	Traes_2AS_28B163E7C.1	Traes_2AS_28B163E7C	TraesCS2A01G100600	NA
Triticum_aestivum	Traes_2AS_4EFA77404.2	Traes_2AS_4EFA77404	TraesCS2A01G116100	NA
Triticum_aestivum	Traes_2BL_EED456A17.1	Traes_2BL_EED456A17	TraesCS2B01G277300	NA
Triticum_aestivum	Traes_2BL_FA727026F.1	Traes_2BL_FA727026F	TraesCS2B01G459800	NA
Triticum_aestivum	Traes_2BS_10A8CAB27.2	Traes_2BS_10A8CAB27	TraesCS2B01G135600	NA
Triticum_aestivum	Traes_2BS_34669CA7B.1	Traes_2BS_34669CA7B	TraesCS2B01G117800	NA
Triticum_aestivum	Traes_2DL_07E54848B.1	Traes_2DL_07E54848B	TraesCS2D01G437600	NA
Triticum_aestivum	Traes_2DL_64EAA3388.1	Traes_2DL_64EAA3388	TraesCS2D01G259200	NA
Triticum_aestivum	Traes_2DL_7B1FE2F5B.1	Traes_2DL_7B1FE2F5B	TraesCS2D01G488500	NA
Triticum_aestivum	Traes_2DS_8EA143F67.1	Traes_2DS_8EA143F67	TraesCS2D01G100100	NA
Triticum_aestivum	Traes_3AS_6EEB8D2B2.1	Traes_3AS_6EEB8D2B2	TraesCS3A01G105500	NA
Triticum_aestivum	Traes_3DS_0240F189D.1	Traes_3DS_0240F189D	TraesCS3D01G107800	NA
Triticum_aestivum	Traes_3DS_0E0A747A1.1	Traes_3DS_0E0A747A1	TraesCS3D01G107800	NA
Triticum_aestivum	Traes_3DS_981B4E4D9.2	Traes_3DS_981B4E4D9	TraesCS3D01G209700LC	NA
Triticum_aestivum	Traes_4AL_1C649DD2E.1	Traes_4AL_1C649DD2E	TraesCS4A01G417800LC	NA
Triticum_aestivum	Traes_4AL_2E26DE3F6.2	Traes_4AL_2E26DE3F6	TraesCS4A01G242600	NA
Triticum_aestivum	Traes_4AL_3193F9838.2	Traes_4AL_3193F9838	TraesCS4A01G455400LC	NA
Triticum_aestivum	Traes_4AL_72ECC7747.1	Traes_4AL_72ECC7747	TraesCS4A01G180900	NA
Triticum_aestivum	Traes_4AS_7220D33B3.2	Traes_4AS_7220D33B3	TraesCS4A01G131700	NA
Triticum_aestivum	Traes_4BL_32D8155C6.1	Traes_4BL_32D8155C6	TraesCS4B01G174600	NA
Triticum_aestivum	Traes_4BL_8719DBF92.1	Traes_4BL_8719DBF92	TraesCS4B01G072500	NA
Triticum_aestivum	Traes_4BS_481D51B66.2	Traes_4BS_481D51B66	TraesCS4B01G072500	NA
Triticum_aestivum	Traes_4BS_C0031D503.1	Traes_4BS_C0031D503	TraesCS4B01G059800LC	NA
Triticum_aestivum	Traes_4DL_2C27C34AF.2	Traes_4DL_2C27C34AF	TraesCS4D01G175000	NA
Triticum_aestivum	Traes_4DL_A0DBF5059.1	Traes_4DL_A0DBF5059	TraesCS4D01G176500	NA
Triticum_aestivum	Traes_4DL_C5FFFD54A.1	Traes_4DL_C5FFFD54A	TraesCS4D01G176500	NA
Triticum_aestivum	Traes_4DS_808AD9543.2	Traes_4DS_808AD9543	TraesCS4D01G071300	NA
Triticum_aestivum	Traes_4DS_99EC36CD4.1	Traes_4DS_99EC36CD4	TraesCS4D01G131500	NA
Triticum_aestivum	Traes_4DS_D770B519F.2	Traes_4DS_D770B519F	TraesCS4D01G007500LC	NA
Triticum_aestivum	Traes_5AL_0684A2454.1	Traes_5AL_0684A2454	TraesCS5A01G178500	NA
Triticum_aestivum	Traes_5AL_2F93FD88F.2	Traes_5AL_2F93FD88F	TraesCS5A01G153000	NA
Triticum_aestivum	Traes_5AL_6F77CFB03.2	Traes_5AL_6F77CFB03	TraesCS5A01G178600	NA
Triticum_aestivum	Traes_5AL_D98C7CE92.1	Traes_5AL_D98C7CE92	TraesCS5A01G401600	NA
Triticum_aestivum	Traes_5AS_12F8B3DEF.3	Traes_5AS_12F8B3DEF	TraesCS5A01G068900	NA
Triticum_aestivum	Traes_5BL_0C6735099.1	Traes_5BL_0C6735099	TraesCS5B01G151800	NA
Triticum_aestivum	Traes_5BL_1AE458202.2	Traes_5BL_1AE458202	TraesCS5B01G406300	NA
Triticum_aestivum	Traes_5BL_6E13A3C8C.1	Traes_5BL_6E13A3C8C	TraesCS5B01G201900	NA
Triticum_aestivum	Traes_5BL_883AD53FB.1	Traes_5BL_883AD53FB	TraesCS5B01G407600	NA
Triticum_aestivum	Traes_5BL_A28533902.1	Traes_5BL_A28533902	TraesCS5B01G176200	NA
Triticum_aestivum	Traes_5BL_A2C97A02D.3	Traes_5BL_A2C97A02D	TraesCS5B01G176300	NA
Triticum_aestivum	Traes_5BS_82133897D.2	Traes_5BS_82133897D	TraesCS5B01G068000	NA
Triticum_aestivum	Traes_5BS_C9EA93E10.1	Traes_5BS_C9EA93E10	TraesCS5B01G075300	NA
Triticum_aestivum	Traes_5DL_156E53683.1	Traes_5DL_156E53683	TraesCS5D01G183000	NA
Triticum_aestivum	Traes_5DL_82E82F8F9.1	Traes_5DL_82E82F8F9	TraesCS5D01G209600	NA
Triticum_aestivum	Traes_5DL_B2F166A31.2	Traes_5DL_B2F166A31	TraesCS5D01G411800	NA
Triticum_aestivum	Traes_5DL_EB47672ED.4	Traes_5DL_EB47672ED	TraesCS5D01G183100	NA
Triticum_aestivum	Traes_5DL_EFE6EFEDF.1	Traes_5DL_EFE6EFEDF	TraesCS5D01G412800	NA
Triticum_aestivum	Traes_5DS_13C2391DC.1	Traes_5DS_13C2391DC	TraesCS5D01G081000	NA
